"filename","title","description","feature","topic","role","level"
"help/sites-cloud/authoring/workflows/overview.md","Working with Workflows","Workflows in AEM allow you to automate a series of steps that are performed on a page or asset.","","","",""
"help/sites-cloud/authoring/workflows/applying.md","Applying Workflows to Pages","When authoring, you can invoke workflows to take action on your pages; it is also possible to apply more than one workflow..","","","",""
"help/sites-cloud/authoring/workflows/participating.md","Participating in Workflows","Workflows typically include steps that require a person to perform an activity on a page or asset.","","","",""
"help/sites-cloud/authoring/personalization/overview.md","Personalization and Content Targeting","Learn how AEM can create personalized content","","","",""
"help/sites-cloud/authoring/personalization/contexthub.md","Previewing Pages Using ContextHub Data","The ContextHub toolbar displays data from ContextHub stores and enables you to change store data and  is useful for previewing content","","","",""
"help/sites-cloud/authoring/personalization/targeted-content.md","Authoring Targeted Content Using Targeting Mode"," Targeting mode and the Target component provide tools for creating content for experiences","","","",""
"help/sites-cloud/authoring/personalization/multisite-targeted-content.md","Working with Targeted Content in Multisites","If you need to manage targeted content, such as activities, experiences, and offers between your sites, you can take advantage of AEM's built-in multisite support for targeted content","","","",""
"help/sites-cloud/authoring/personalization/multisite-structure.md","How Multisite Management for Targeted Content is Structured","A diagram shows how multisite support for targeted content is structured","","","",""
"help/sites-cloud/authoring/personalization/activities.md","Managing Activities","The Activities console enables you to create, organize, and manage the marketing activities of your brands","","","",""
"help/sites-cloud/authoring/personalization/audiences.md","Managing Audiences","The Audiences console enables you to create, organize, and manage audiences for your Adobe Target account or manage segments for ContextHub","","","",""
"help/sites-cloud/authoring/personalization/offers.md","Creating and Managing Offers","Use the Offers console to create offers that you can use in activity experiences","","","",""
"help/sites-cloud/authoring/personalization/segmentation.md","Understanding Segmentation","Segmentation is a key consideration when creating a campaign","","","",""
"./help/sites-cloud/authoring/personalization/contexthub-segmentation.md","Configuring Segmentation with ContextHub","Learn how to configure segmentation using ContextHub.","","","",""
"./help/sites-cloud/authoring/personalization/user-and-group-sync-for-publish-tier.md","Registration, Login, and User Profile ","Learn about Registration, Login, and User Profile on the Publish Tier","","","",""
"help/sites-cloud/administering/workflows-administering.md","Administering Workflow Instances","Learn how to Administer Workflow Instances","Administering","","Administrator",""
"help/sites-cloud/administering/msm-and-translation.md","Multi Site Manager and Translation","Learn how to reuse your content across your project and manage multilingual websites in AEM.","Administering","","Administrator",""
"help/sites-cloud/administering/msm/overview.md","Reusing Content - Multi Site Manager and Live Copy","Get an introduction to reusing content with AEM's powerful Live Copies and the Multi Site Manager features.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/live-copy-sync-config.md","Configuring Live Copy Synchronization","Learn about the powerful Live Copy synchronization options available and how you can configure and customize them for your project's needs.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/creating-live-copies.md","Creating and Synchronizing Live Copies","Learn how to create and synchronize Live Copies to reuse your content across your site.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/live-copy-overview.md","Live Copy Overview Console","Learn about the basics of the Live Copy Overview Console to quickly understand the status of your Live Copies in order to synchronize content.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/rollout-conflicts.md","Rollout Conflicts","Learn how to manage and resolve Multi Site Manager rollout conflicts.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/best-practices.md","MSM Best Practices","Learn the best practices compiled by Adobe engineering and consulting teams to help get up and running with the AEM Multi Site Manager.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/msm/troubleshooting.md","Troubleshooting MSM Issues and FAQ","Find out how to troubleshoot the most common MSM-related issues and get answers the most common MSM-related questions.","Multi Site Manager","","Administrator",""
"help/sites-cloud/administering/translation/overview.md","Translating Content for Multilingual Sites","Get an overview of how to translate content for multilingual sites.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/preparation.md","Preparing Content for Translation","Learn how to prepare content for translation.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/managing-projects.md","Managing Translation Projects","Learn how to create and manage both machine and human translation projects in AEM.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/wizard.md","Language Copy Wizard","Learn about using the Language Copy Wizard in AEM.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/rules.md","Identifying Content to Translate","Learn how translation rules identify content that needs translating.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/integration-framework.md","Configuring the Translation Integration Framework","Learn how to configure the Translation Integration Framework to integrate with third-party translation services.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/connect-ms-translator.md","Connecting to Microsoft Translator","Learn how to connect AEM to Microsoft Translator out-of-the-box to automate your translation workflow.","Language Copy","","Administrator",""
"help/sites-cloud/administering/translation/best-practices.md","Translation Best Practices","Learn about best practices compiled by Adobe engineering and consulting teams to help you get up and running with translation projects.","Language Copy","","Administrator",""
"help/sites-cloud/integrating/integrating-adobe-analytics.md","Integrating with Adobe Analytics","Integrating with Adobe Analytics ","Administering","","Administrator",""
"help/sites-cloud/integrating/integrating-adobe-target.md","Integrating with Adobe Target","Integrating with Adobe Target ","Administering","","Administrator",""
