filename,title,description,feature,topic,role,level
help/assets/content-fragments/content-fragments-metadata.md,Metadata - Fragment Properties,You can view and edit the metadata (properties) for content fragments.,,,,
help/assets/content-fragments/content-fragments-delete.md,Content Fragments - Delete Considerations,Content Fragments - Delete Considerations,,,,
help/assets/content-fragments/content-fragments-markdown.md,Markdown,"When you are authoring, the content fragment editor uses markdown syntax to allow you to easily write content.",,,,
./help/assets/content-fragments/content-fragments-structure-tree.md,Content Fragment Structure Tree,In the Content Fragment Editor you can view the structure tree.,,,,
./help/assets/content-fragments/content-fragments-json-preview.md,Preview - JSON Representation,Previewing JSON representation of your fragment.,,,,
help/assets/dynamic-media/dynamic-media-newsletter.md,Dynamic Media Newsletter,"The Dynamic Media Newsletter by Experience League is a monthly newsletter. It is designed to help you get up to speed with Dynamic Media and Dynamic Media Classic so that you can start realize value right away. Valuable knowledge-building resources are available in this one-stop shop newsletter. For example, there are how-to videos and solution overviews. Read about some of the key features and capabilities like image presets, viewer presets, video profiles, and more. ",Asset Management,"Administrator,Business Practitioner",,
help/assets/dynamic-media/administering-dynamic-media.md,Setting Up Dynamic Media,"To set up Dynamic Media, you must configure Dynamic Media and manage image and viewer presets.",,Administrator,,
help/assets/dynamic-media/dynamic-media.md,Working with Dynamic Media,"Learn how to use Dynamic Media to deliver assets for consumption on web, mobile, and social sites.",,"Administrator,Business Practitioner",,
help/assets/dynamic-media/config-dm.md,Configuring Dynamic Media Cloud Service,Learn how to configure Dynamic Media in Adobe Experience Manager as a Cloud Service.,,Administrator,,
help/assets/dynamic-media/troubleshoot-dm.md,Troubleshooting Dynamic Media,Troubleshooting tips when using Dynamic Media.,,"Administrator,Business Practitioner",,
help/assets/dynamic-media/accessibility-dm.md,Accessibility in Dynamic Media,Learn about accessibility in Dynamic Media and Dynamic Media Viewers.,,Business Practitioner,,
help/assets/dynamic-media/managing-assets.md,About managing Dynamic Media assets,Learn how to work with Dynamic Media assets.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/best-practices-for-optimizing-the-quality-of-your-images.md,Best practices for optimizing the quality of your images,Learn best practices you can use in Dynamic Media to optimize the quality of your image assets.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/best-practices-for-file-management.md,Best practices for organizing your digital assets for using Dynamic Media Image Profiles or Video Profiles,"Tips and best-practices for naming, organizing, and managing Dynamic Media image files and video asset files.","Asset Management,Image Profiles,Video Profiles",Business Practitioner,,
help/assets/dynamic-media/image-profiles.md,Dynamic Media Image Profiles,"Learn how to create Dynamic Media Image Profiles that contain settings for unsharp mask, and smart crop or smart swatch, or both. Then, apply the profile to a folder of image assets.","Asset Management,Image Profiles,Renditions",Business Practitioner,,
help/assets/dynamic-media/video-profiles.md,Dynamic Media Video Profiles,Dynamic Media already comes with a predefined Adaptive Video Encoding profile. The settings in this out-of-the-box profile are optimized to give your customers the best viewing experience possible. You can also add smart crop to your videos.,"Asset Management,Video Profiles,Renditions",Business Practitioner,,
help/assets/dynamic-media/managing-image-presets.md,Managing Image Presets,"Learn about image presets and how to create, modify, and manage image presets.","Image Presets,Viewers,Renditions",Business Practitioner,,
help/assets/dynamic-media/image-presets.md,Applying Dynamic Media Image Presets,Learn how to apply image presets in Dynamic Media.,"Image Presets,Viewers,Renditions",Business Practitioner,,
help/assets/dynamic-media/managing-viewer-presets.md,Managing viewer presets,Learn how to create and manage viewer presets in Dynamic Media.,"Viewer Presets,Viewers",Business Practitioner,,
help/assets/dynamic-media/viewer-presets.md,Applying Dynamic Media viewer presets,Learn how to apply viewer presets in Dynamic Media.,"Viewer Presets,Viewers",Business Practitioner,,
help/assets/dynamic-media/batch-set-presets-dm.md,Batch Set Presets,Learn how to automate image set and spin set creation using batch set presets in Dynamic Media.,"Image Presets,Viewer Presets",Business Practitioner,,
help/assets/dynamic-media/invalidate-cdn-cache-dynamic-media.md,Invalidating the CDN cache by way of Dynamic Media,"Learn how to invalidate your CDN (Content Delivery Network) cached content to let you quickly update assets that are delivered by Dynamic Media, instead of waiting for the cache to expire.",Asset Management,Business Practitioner,,
help/assets/dynamic-media/invalidate-cdn-cache-dm-classic.md,Invalidating the CDN cache by way of Dynamic Media Classic,"Learn how to invalidate your CDN (Content Delivery Network) cached content to let you quickly update assets that are delivered by Dynamic Media, instead of waiting for the cache to expire.","Asset Management,Dynamic Media Classic",Business Practitioner,,
help/assets/dynamic-media/imaging-faq.md,Smart imaging,"Learn how smart imaging applies each user's unique viewing characteristics to automatically serve the right images optimized for their experience, resulting in better performance and engagement.","Asset Management,Renditions",Business Practitioner,,
help/assets/dynamic-media/delivering-dynamic-media-assets.md,Delivering Dynamic Media Assets,Learn how to deliver Dynamic Media assets.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/hotlink-protection.md,Activating hotlink protection in Dynamic Media,Learn how to activate hotlink protection in Dynamic Media.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/assets-3d.md,Working with 3D assets in Dynamic Media,Learn how to work with 3D assets in Dynamic Media.,3D Assets,Business Practitioner,,
help/assets/dynamic-media/image-sets.md,Image Sets,Learn how to work with image sets in Dynamic Media.,Image Sets,Business Practitioner,,
help/assets/dynamic-media/panoramic-images.md,Panoramic Images,Learn how to work with panoramic images in Dynamic Media.,Panoramic Images,Business Practitioner,,
help/assets/dynamic-media/mixed-media-sets.md,Mixed Media Sets,Learn how to work with mixed media sets in Dynamic Media.,Mixed Media Sets,Business Practitioner,,
help/assets/dynamic-media/spin-sets.md,Spin Sets,Learn how to work with spin sets in Dynamic Media.,Spin Sets,Business Practitioner,,
help/assets/dynamic-media/video.md,Video,Learn how to work with video in Dynamic Media.,Video Profiles,Business Practitioner,,
help/assets/dynamic-media/carousel-banners.md,Carousel Banners,Learn how to work with Carousel Banners in Dynamic Media.,Carousel Banners,Business Practitioner,,
help/assets/dynamic-media/interactive-images.md,Interactive images,Learn how to work with Interactive Images in Dynamic Media.,Interactive Images,Business Practitioner,,
help/assets/dynamic-media/interactive-videos.md,Interactive Videos,Learn how to work with interactive video and shoppable video in Dynamic Media.,Interactive Videos,Business Practitioner,,
help/assets/dynamic-media/360-video.md,360/VR Video,Learn how to work with 360 and Virtual Reality (VR) Video in Dynamic Media.,360 VR Video,Business Practitioner,,
help/assets/dynamic-media/launch.md,Integrating Dynamic Media Viewers with Adobe Analytics and Experience Platform Launch,Learn about the Dynamic Media Viewers extension for Platform Launch and Dynamic Media Viewers 5.13. It lets customers of Adobe Analytics and Platform Launch to use events and data specific for the Viewers in their Platform Launch configuration.,Asset Reports,"Data Engineer,Administrator,Business Practitioner",,
help/assets/dynamic-media/custom-pop-ups.md,Using Quick views to create custom pop-ups,Learn about how the default Quick view is used in ecommerce experiences whereby a pop-up window is displayed with product information to drive a purchase. You can trigger custom content to display in the pop-up windows.,,"Developer,Administrator,Business Practitioner",,
help/assets/dynamic-media/responsive-site.md,Delivering Optimized Images for a Responsive Site,Learn how to use the responsive code feature to deliver optimized images from Dynamic Media.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/previewing-assets.md,Previewing Assets,Learn how to preview assets in Dynamic Media.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/adding-dynamic-media-assets-to-pages.md,Adding Dynamic Media Assets to Pages,Learn how to add Dynamic Media components to a page in Adobe Experience Manager as a Cloud Service.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/embed-code.md,Embedding the Dynamic Media Video or Image viewer on a web page,Learn how to embed Dynamic Media video or image assets on a web page.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/linking-urls-to-yourwebapplication.md,Linking URLs to your web application,Learn how to link URLs to your web application in Dynamic Media.,,Business Practitioner,,
help/assets/dynamic-media/using-rulesets-to-transform-urls.md,Using Rulesets to Transform URLs,Learn how to deploy rule sets in Dynamic Media to transform URLs. Rule sets are sets of instructions written in a scripting language (such as JavaScript) that evaluate XML data and take certain actions if that data meets certain conditions.,,Business Practitioner,,
help/assets/dynamic-media/publishing-dynamicmedia-assets.md,Publishing Dynamic Media Assets,Learn how to publish Dynamic Media assets.,Asset Management,Business Practitioner,,
help/assets/dynamic-media/selective-publishing.md,Working with Selective Publish in Dynamic Media,Learn how to work with Selective Publish in Dynamic Media.,,Business Practitioner,,
help/assets/dynamic-media/working-with-selectors.md,Working with Selectors,"Learn about methods you can use to select assets for interactive images, interactive videos, and carousel banners in Dynamic Media.",,Business Practitioner,,
help/assets/dynamic-media/http2faq.md,HTTP2 Delivery of Content FAQ,Learn about HTTP2 content delivery.,,"Administrator,Business Practitioner",,
help/assets/dynamic-media/flash-viewers-eol.md,Flash Viewers End-of-Life Notice,"Effective January 31, 2017, support for the Flash viewer Platform is officially end-of-life.",,Business Practitioner,,
help/assets/dynamic-media/dhtml-viewer-endoflifefaqs.md,DHTML Viewer End-of-Life,"Effective January 31, 2014, the DHTML viewer Platform is officially end-of-life.",,Business Practitioner,,
